Skill,Explanation,Related Course,Credits,Collapsed Skill,Program,Title,Professor,Professor Google Scholar Citations,Description,Semester
Programming,Students will enhance their programming skills through implementing machine learning algorithms in MATLAB.,Machine Learning,3,Programming,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
Programming,Students will enhance their programming skills through implementing machine learning algorithms in MATLAB.,Machine Learning,3,Programming,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
Statistical analysis,Students will learn how to apply statistical methods and techniques to analyze and interpret data in the field of machine learning.,Machine Learning,3,Statistical Analysis and Data Analysis,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
Statistical analysis,Students will learn how to apply statistical methods and techniques to analyze and interpret data in the field of machine learning.,Machine Learning,3,Statistical Analysis and Data Analysis,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
MATLAB,Students will gain proficiency in using MATLAB for implementing machine learning algorithms.,Machine Learning,3,MATLAB,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
MATLAB,Students will gain proficiency in using MATLAB for implementing machine learning algorithms.,Machine Learning,3,MATLAB,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
Machine learning algorithms,"Students will learn and understand various machine learning algorithms such as support vector machines, neural networks, and Bayesian networks.",Machine Learning,3,,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
Machine learning algorithms,"Students will learn and understand various machine learning algorithms such as support vector machines, neural networks, and Bayesian networks.",Machine Learning,3,,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
Data analysis,Students will develop skills in analyzing and interpreting data to make informed decisions in the context of machine learning.,Machine Learning,3,Data Analysis and Interpretation,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
Data analysis,Students will develop skills in analyzing and interpreting data to make informed decisions in the context of machine learning.,Machine Learning,3,Data Analysis and Interpretation,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
Programming,Students will enhance their programming skills through implementing machine learning algorithms in MATLAB.,Machine Learning,3,Programming,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
Programming,Students will enhance their programming skills through implementing machine learning algorithms in MATLAB.,Machine Learning,3,Programming,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
Statistical analysis,Students will learn how to apply statistical methods and techniques to analyze and interpret data in the field of machine learning.,Machine Learning,3,Statistical Analysis and Data Analysis,COMS,Machine Learning,Daniel Hsu,14170.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Fall 2023
Statistical analysis,Students will learn how to apply statistical methods and techniques to analyze and interpret data in the field of machine learning.,Machine Learning,3,Statistical Analysis and Data Analysis,COMS,Machine Learning,Nakul Verma,1721.0,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.",Spring 2023
Ruby on Rails,"Students will gain proficiency in Ruby on Rails, a popular web application framework, through hands-on projects and exercises.",Engineering Software-as-a-Service,3,Ruby on Rails,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Ruby on Rails,"Students will gain proficiency in Ruby on Rails, a popular web application framework, through hands-on projects and exercises.",Engineering Software-as-a-Service,3,Ruby on Rails,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Agile Development,"Students will learn and apply Agile development methodologies, including iterative and incremental development, to effectively manage software projects.",Engineering Software-as-a-Service,3,Agile Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Agile Development,"Students will learn and apply Agile development methodologies, including iterative and incremental development, to effectively manage software projects.",Engineering Software-as-a-Service,3,Agile Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Behavior-driven Development,"Students will learn and practice behavior-driven development (BDD) techniques, which involve collaboration between developers, testers, and business stakeholders to define and validate software requirements.",Engineering Software-as-a-Service,3,Behavior-driven Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Behavior-driven Development,"Students will learn and practice behavior-driven development (BDD) techniques, which involve collaboration between developers, testers, and business stakeholders to define and validate software requirements.",Engineering Software-as-a-Service,3,Behavior-driven Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Service-oriented Architecture,Students will understand the principles and concepts of service-oriented architecture (SOA) and learn how to design and develop software systems using this architectural style.,Engineering Software-as-a-Service,3,Service-oriented Architecture,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Service-oriented Architecture,Students will understand the principles and concepts of service-oriented architecture (SOA) and learn how to design and develop software systems using this architectural style.,Engineering Software-as-a-Service,3,Service-oriented Architecture,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Dev/ops,"Students will learn about DevOps practices, including continuous integration, continuous delivery, and infrastructure automation, to improve software development and deployment processes.",Engineering Software-as-a-Service,3,Dev/ops,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Dev/ops,"Students will learn about DevOps practices, including continuous integration, continuous delivery, and infrastructure automation, to improve software development and deployment processes.",Engineering Software-as-a-Service,3,Dev/ops,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Ruby on Rails,"Students will gain proficiency in Ruby on Rails, a popular web application framework, through hands-on projects and exercises.",Engineering Software-as-a-Service,3,Ruby on Rails,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Ruby on Rails,"Students will gain proficiency in Ruby on Rails, a popular web application framework, through hands-on projects and exercises.",Engineering Software-as-a-Service,3,Ruby on Rails,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Agile Development,"Students will learn and apply Agile development methodologies, including iterative and incremental development, to effectively manage software projects.",Engineering Software-as-a-Service,3,Agile Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Agile Development,"Students will learn and apply Agile development methodologies, including iterative and incremental development, to effectively manage software projects.",Engineering Software-as-a-Service,3,Agile Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Behavior-driven Development,"Students will learn and practice behavior-driven development (BDD) techniques, which involve collaboration between developers, testers, and business stakeholders to define and validate software requirements.",Engineering Software-as-a-Service,3,Behavior-driven Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Behavior-driven Development,"Students will learn and practice behavior-driven development (BDD) techniques, which involve collaboration between developers, testers, and business stakeholders to define and validate software requirements.",Engineering Software-as-a-Service,3,Behavior-driven Development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Dev/ops,"Students will acquire skills in Dev/ops, which involves the integration of development and operations teams to streamline software deployment and improve overall software quality.",Engineering Software-as-a-Service,3,Dev/ops,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Dev/ops,"Students will acquire skills in Dev/ops, which involves the integration of development and operations teams to streamline software deployment and improve overall software quality.",Engineering Software-as-a-Service,3,Dev/ops,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Service-oriented Architecture,Students will understand the principles and practices of service-oriented architecture (SOA) and its role in building scalable and modular software systems.,Engineering Software-as-a-Service,3,Service-oriented Architecture,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Service-oriented Architecture,Students will understand the principles and practices of service-oriented architecture (SOA) and its role in building scalable and modular software systems.,Engineering Software-as-a-Service,3,Service-oriented Architecture,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
User interface design,Students will learn the principles and techniques of designing user interfaces for computer software.,User Interface Design,3,User interface design,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Software design,"Students will develop skills in designing software systems, specifically focusing on graphical user interfaces.",User Interface Design,3,Software design,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Interaction design,Students will learn how to design effective interactions between users and computer systems.,User Interface Design,3,Interaction design,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Dialogue design,Students will gain proficiency in designing dialogues and conversations within user interfaces.,User Interface Design,3,Dialogue design,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Programming,Students will acquire programming skills necessary for implementing user interfaces.,User Interface Design,3,Programming,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Threat modeling,Students will learn how to identify and assess potential threats to a system or network.,Security I,3,Threat modeling,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Operating system security,Students will gain proficiency in implementing and managing security features in operating systems.,Security I,3,Operating system security,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Firewall configuration,Students will learn how to set up and configure firewalls to protect networks from unauthorized access.,Security I,3,Firewall configuration,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Virus detection and removal,Students will develop the skills to detect and remove viruses from computer systems.,Security I,3,Virus detection and removal,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Mobile and app security,Students will learn about the security challenges and best practices for mobile devices and applications.,Security I,3,Mobile and app security,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Image processing,Students will learn how to manipulate and analyze digital images using various techniques and algorithms.,Computer Vision I,3,Image processing,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Pattern classification,Students will develop the ability to classify patterns and objects based on their visual features.,Computer Vision I,3,Pattern classification,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Object recognition,Students will gain proficiency in identifying and categorizing objects in images or videos.,Computer Vision I,3,,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Optical flow analysis,Students will learn how to analyze the motion of objects in a sequence of images.,Computer Vision I,3,Optical flow analysis,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
3D object representation,Students will learn how to represent and model three-dimensional objects using computer vision techniques.,Computer Vision I,3,3D object representation,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Natural Language Processing (NLP),"Students will gain proficiency in NLP techniques for language modeling, tagging, parsing, and word-sense disambiguation.",Natural Language Processing,3,,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Natural Language Processing (NLP),"Students will gain proficiency in NLP techniques for language modeling, tagging, parsing, and word-sense disambiguation.",Natural Language Processing,3,,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Machine Learning,"Students will learn machine learning techniques used in NLP, such as supervised machine learning, Bayesian models, hidden Markov models, neural networks, RNNs, and transformers.",Natural Language Processing,3,Machine Learning Algorithms,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Machine Learning,"Students will learn machine learning techniques used in NLP, such as supervised machine learning, Bayesian models, hidden Markov models, neural networks, RNNs, and transformers.",Natural Language Processing,3,Machine Learning Algorithms,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Python programming,"Students will develop proficiency in Python programming, which is recommended prior knowledge for the course.",Natural Language Processing,3,Python programming,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Python programming,"Students will develop proficiency in Python programming, which is recommended prior knowledge for the course.",Natural Language Processing,3,Python programming,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Natural Language Processing (NLP),Students will gain practical skills in NLP techniques and algorithms used for processing and analyzing human language.,Natural Language Processing,3,,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Natural Language Processing (NLP),Students will gain practical skills in NLP techniques and algorithms used for processing and analyzing human language.,Natural Language Processing,3,,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Problem-solving,Students will enhance their problem-solving skills through the application of NLP techniques to real-world language processing tasks.,Natural Language Processing,3,Algorithmic problem-solving,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Problem-solving,Students will enhance their problem-solving skills through the application of NLP techniques to real-world language processing tasks.,Natural Language Processing,3,Algorithmic problem-solving,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Machine learning,"Students will learn and apply machine learning algorithms and models to NLP tasks, such as text classification and sentiment analysis.",Natural Language Processing,3,Machine Learning Algorithms,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
