Skill,Explanation,Related Course,Credits,Collapsed Skill,Program,Title,Professor,Professor Google Scholar Citations,Description,Semester
Software-as-a-Service (SaaS),"Students will gain knowledge about the concept of Software-as-a-Service and understand its benefits, challenges, and implementation strategies.",Engineering Software-as-a-Service,3,Software-as-a-Service (SaaS),COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Software-as-a-Service (SaaS),"Students will gain knowledge about the concept of Software-as-a-Service and understand its benefits, challenges, and implementation strategies.",Engineering Software-as-a-Service,3,Software-as-a-Service (SaaS),COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Modern software engineering concepts,"Students will acquire knowledge about modern software engineering concepts, such as software development life cycle, software testing, software maintenance, and software quality assurance.",Engineering Software-as-a-Service,3,Software Development Methodologies and Modern Software Engineering Concepts,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Modern software engineering concepts,"Students will acquire knowledge about modern software engineering concepts, such as software development life cycle, software testing, software maintenance, and software quality assurance.",Engineering Software-as-a-Service,3,Software Development Methodologies and Modern Software Engineering Concepts,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Web application development,"Students will learn about the principles and techniques of web application development, including client-server architecture, HTTP protocols, and web security.",Engineering Software-as-a-Service,3,Web application development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Web application development,"Students will learn about the principles and techniques of web application development, including client-server architecture, HTTP protocols, and web security.",Engineering Software-as-a-Service,3,Web application development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Software project management,"Students will gain knowledge about software project management practices, including project planning, resource allocation, risk management, and project tracking.",Engineering Software-as-a-Service,3,,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Software project management,"Students will gain knowledge about software project management practices, including project planning, resource allocation, risk management, and project tracking.",Engineering Software-as-a-Service,3,,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Version control,"Students will learn about version control systems, such as Git, and understand how to effectively manage and collaborate on software development projects using version control tools.",Engineering Software-as-a-Service,3,Version control,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Version control,"Students will learn about version control systems, such as Git, and understand how to effectively manage and collaborate on software development projects using version control tools.",Engineering Software-as-a-Service,3,Version control,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Software-as-a-Service (SaaS),Students will gain knowledge about the concept of Software-as-a-Service and its implications for software development and deployment.,Engineering Software-as-a-Service,3,Software-as-a-Service (SaaS),COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Software-as-a-Service (SaaS),Students will gain knowledge about the concept of Software-as-a-Service and its implications for software development and deployment.,Engineering Software-as-a-Service,3,Software-as-a-Service (SaaS),COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Modern software engineering concepts,"Students will learn about the latest trends and practices in software engineering, including continuous integration, test-driven development, and cloud computing.",Engineering Software-as-a-Service,3,Software Development Methodologies and Modern Software Engineering Concepts,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Modern software engineering concepts,"Students will learn about the latest trends and practices in software engineering, including continuous integration, test-driven development, and cloud computing.",Engineering Software-as-a-Service,3,Software Development Methodologies and Modern Software Engineering Concepts,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Web application development,"Students will acquire knowledge of web application development principles and techniques, including client-server architecture, HTTP protocols, and RESTful APIs.",Engineering Software-as-a-Service,3,Web application development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Web application development,"Students will acquire knowledge of web application development principles and techniques, including client-server architecture, HTTP protocols, and RESTful APIs.",Engineering Software-as-a-Service,3,Web application development,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Software testing and quality assurance,Students will understand the importance of software testing and quality assurance in ensuring the reliability and functionality of software systems.,Engineering Software-as-a-Service,3,,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Software testing and quality assurance,Students will understand the importance of software testing and quality assurance in ensuring the reliability and functionality of software systems.,Engineering Software-as-a-Service,3,,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Project management,"Students will learn the fundamentals of project management, including planning, scheduling, and resource allocation, to effectively manage software development projects.",Engineering Software-as-a-Service,3,,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Fall 2023
Project management,"Students will learn the fundamentals of project management, including planning, scheduling, and resource allocation, to effectively manage software development projects.",Engineering Software-as-a-Service,3,,COMS,Engineering Software-as-a-Service,Junfeng Yang,8327.0,"Modern software engineering concepts and practices including topics such as Software-as-a-Service, Service-oriented Architecture, Agile Development, Behavior-driven Development, Ruby on Rails, and Dev/ops.",Spring 2023
Human factors,"Students will learn about the psychological and physiological aspects of human-computer interaction, enabling them to design user interfaces that are intuitive and user-friendly.",User Interface Design,3,Human factors,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Interaction styles,"Students will gain knowledge about different interaction styles, such as command-line interfaces, menu-driven interfaces, and graphical user interfaces, and understand when to use each style.",User Interface Design,3,Interaction styles,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Software infrastructure,"Students will learn about the underlying software infrastructure required for developing user interfaces, including libraries, frameworks, and development tools.",User Interface Design,3,Software infrastructure,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Basic interaction devices and techniques,"Students will acquire knowledge about various input devices (e.g., mouse, keyboard, touchscreens) and interaction techniques (e.g., gestures, voice commands) used in user interfaces.",User Interface Design,3,Basic interaction devices and techniques,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Design principles,"Students will learn about fundamental design principles, such as visual hierarchy, color theory, and typography, that contribute to effective user interface design.",User Interface Design,3,Design principles,COMS,User Interface Design,Brian A Smith,442.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Introduction to the theory and practice of computer user interface design, emphasizing the software design of graphical user interfaces. Topics include basic interaction devices and techniques, human factors, interaction styles, dialogue design, and software infrastructure. Design and programming projects are required.",Fall 2023
Security principles and concepts,Students will acquire a comprehensive understanding of the fundamental principles and concepts of security.,Security I,3,,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Vulnerability assessment,Students will learn how to identify and assess vulnerabilities in computer systems and networks.,Security I,3,Vulnerability assessment,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Encryption techniques,Students will gain knowledge of various encryption methods used to protect data and communications.,Security I,3,Encryption techniques,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Security policies and procedures,Students will learn about the development and implementation of security policies and procedures.,Security I,3,,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Risk management,Students will acquire knowledge of risk assessment and management techniques in the context of security.,Security I,3,Risk management,COMS,Security I,Suman Jana,10719.0,"Introduction to security. Threat models. Operating system security features. Vulnerabilities and tools. Firewalls, virtual private networks, viruses. Mobile and app security. Usable security. Note: May not earn credit for both W4181 and W4180 or W4187. ",Fall 2023
Image formation and optics,Students will acquire knowledge about the principles of image formation and the optics of cameras.,Computer Vision I,3,Image formation and optics,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Binary images,Students will learn about the representation and processing of binary images.,Computer Vision I,3,Binary images,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Region growing and segmentation,Students will gain knowledge about techniques for segmenting images into meaningful regions.,Computer Vision I,3,Region growing and segmentation,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Brightness and reflectance,Students will understand the concepts of brightness and reflectance in the context of computer vision.,Computer Vision I,3,Brightness and reflectance,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Texture analysis,Students will learn about methods for analyzing and describing the texture of images.,Computer Vision I,3,Texture analysis,COMS,Computer Vision I,Shree K Nayar,67002.0,"Introductory course in computer vision. Topics include image formation and optics, image sensing, binary images, image processing and filtering, edge extraction and boundary detection, region growing and segmentation, pattern classification methods, brightness and reflectance, shape from shading and photometric stereo, texture, binocular stereo, optical flow and motion, 2D and 3D object representation, object recognition, vision systems and applications.",Fall 2023
Linguistics background,"Students will acquire knowledge of levels of linguistic representation, ambiguity, and diversity in human languages.",Natural Language Processing,3,Linguistics background,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Linguistics background,"Students will acquire knowledge of levels of linguistic representation, ambiguity, and diversity in human languages.",Natural Language Processing,3,Linguistics background,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Computational semantics,Students will learn about computational approaches to semantic parsing and understanding.,Natural Language Processing,3,Computational semantics,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Computational semantics,Students will learn about computational approaches to semantic parsing and understanding.,Natural Language Processing,3,Computational semantics,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
State-space problem representations,Students will learn about representing problems as states and how to navigate through these states using various algorithms.,Natural Language Processing,3,State-space problem representations,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
State-space problem representations,Students will learn about representing problems as states and how to navigate through these states using various algorithms.,Natural Language Processing,3,State-space problem representations,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Predicate calculus,"Students will gain knowledge of predicate calculus, a formal system used for representing and reasoning about logical statements.",Natural Language Processing,3,Predicate calculus,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Predicate calculus,"Students will gain knowledge of predicate calculus, a formal system used for representing and reasoning about logical statements.",Natural Language Processing,3,Predicate calculus,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
AI systems and languages,Students will learn about different AI systems and programming languages used for building intelligent computer systems.,Natural Language Processing,3,Artificial Intelligence,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
AI systems and languages,Students will learn about different AI systems and programming languages used for building intelligent computer systems.,Natural Language Processing,3,Artificial Intelligence,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Machine learning and concept formation,Students will acquire knowledge of machine learning algorithms and techniques used for concept formation and pattern recognition in NLP.,Natural Language Processing,3,Machine learning and concept formation,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Machine learning and concept formation,Students will acquire knowledge of machine learning algorithms and techniques used for concept formation and pattern recognition in NLP.,Natural Language Processing,3,Machine learning and concept formation,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Natural language processing,"Students will gain a comprehensive understanding of the principles, techniques, and applications of natural language processing.",Natural Language Processing,3,Natural language processing,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Natural language processing,"Students will gain a comprehensive understanding of the principles, techniques, and applications of natural language processing.",Natural Language Processing,3,Natural language processing,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Human psychophysics,Students will gain knowledge of the foundations of human psychophysics and its relevance to visual interfaces.,"VISUAL INTERFACES TO COMP
",3,Human psychophysics,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Cognitive science,Students will learn about the principles of cognitive science and how they apply to visual interfaces.,"VISUAL INTERFACES TO COMP
",3,Cognitive science,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Artificial intelligence,Students will acquire knowledge of artificial intelligence techniques used in visual recognition and interpretation.,"VISUAL INTERFACES TO COMP
",3,Artificial Intelligence,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Computer architecture,Students will learn about the architecture of computer systems that handle visual input.,"VISUAL INTERFACES TO COMP
",3,Computer Science Concepts,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Research systems,Students will gain knowledge of existing commercial and research systems in the field of visual interfaces.,"VISUAL INTERFACES TO COMP
",3,Research systems,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Robotics principles,Students will acquire knowledge about the fundamental principles and concepts in robotics. This knowledge provides a foundation for understanding and working with robots.,Computation Aspects of Robotics,3,Robotics principles,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
World modeling systems,Students will learn about world modeling systems used in robotics. This knowledge is essential for robots to perceive and interpret their surroundings.,Computation Aspects of Robotics,3,World modeling systems,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Artificial intelligence techniques,"Students will gain knowledge about various artificial intelligence techniques used in robotics, such as planning and decision-making algorithms. This knowledge enables students to apply AI methods to solve robotics problems.",Computation Aspects of Robotics,3,Artificial Intelligence,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Computer science principles,"Students will acquire knowledge of computer science principles relevant to robotics, including algorithms, data structures, and programming paradigms. This knowledge is essential for developing efficient and robust robotic systems.",Computation Aspects of Robotics,3,Computer Science Fundamentals and Principles,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Assembly and manipulation,Students will learn about the principles and techniques of robot assembly and manipulation. This knowledge is important for designing robots that can perform complex tasks involving object manipulation.,Computation Aspects of Robotics,3,Assembly and manipulation,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Advanced security concepts,Students will gain a deep understanding of advanced security concepts and principles.,Security II,3,Security Principles and Concepts,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
Human security issues,"Students will learn about the social and psychological aspects of security, including human factors that can impact system security.",Security II,3,Human security issues,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
Security regulations and compliance,Students will acquire knowledge of relevant security regulations and compliance standards to ensure adherence to legal and industry requirements.,Security II,3,Security regulations and compliance,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
